,Station ID,start station name,Flow,start station latitude,start station longitude
417,3289,W 90 St & Amsterdam Ave,-200,40.79017948095081,-73.97288918495178
418,3290,E 89 St & York Ave,-96,40.7779453,-73.94604100000001
419,3292,5 Ave & E 93 St,-165,40.785785100000005,-73.957481
420,3293,W 92 St & Broadway,-203,40.7921,-73.9739
421,3294,E 91 St & Park Ave,-189,40.7835016,-73.955327
422,3295,Central Park W & W 96 St,-1301,40.791270000000004,-73.964839
423,3296,E 93 St & 2 Ave,-32,40.78245417527987,-73.94891962409021
424,3297,6 St & 7 Ave,-115,40.668662700000006,-73.97988067
425,3298,Warren St & Court St,41,40.686371,-73.99383324
426,3299,E 98 St & Park Ave,-31,40.788129999999995,-73.95206
427,3300,Prospect Park West & 8 St,-116,40.66514681533792,-73.97637605667114
428,3301,Columbus Ave & W 95 St,-930,40.7919557,-73.968087
429,3302,Columbus Ave & W 103 St,-85,40.7969347,-73.9643412291
430,3303,Butler St & Court St,35,40.6849894,-73.99440329
431,3304,6 Ave & 9 St,27,40.668127,-73.98377641
432,3305,E 91 St & 2 Ave,-104,40.781122299341654,-73.94965589046478
433,3306,10 St & 7 Ave,-80,40.666207799999995,-73.98199886
434,3307,West End Ave & W 94 St,-54,40.7941654,-73.974124
435,3308,Kane St & Clinton St,113,40.686175799999994,-73.99645295
436,3309,E 97 St & 3 Ave,-60,40.7859201,-73.94860294
437,3310,14 St & 7 Ave,-186,40.663779,-73.98396846
438,3311,Columbia St & Kane St,29,40.68763155,-74.0016256
439,3312,1 Ave & E 94 St,81,40.78172120000001,-73.94594000000001
440,3313,6 Ave & 12 St,37,40.666318100000005,-73.9854617
441,3314,W 95 St & Broadway,11,40.7937704,-73.971888
442,3315,Henry St & Degraw St,57,40.684751399999996,-73.99917254
443,3317,10 St & 5 Ave,42,40.6686273,-73.98700053
444,3318,2 Ave & E 96 St,24,40.7839636,-73.94716729999999
445,3319,14 St & 5 Ave,8,40.666287,-73.98895053
446,3320,Central Park West & W 100 St,-292,40.794066608185524,-73.96286845207214
447,3321,Clinton St & Union St,-48,40.683116399999996,-73.99785267
448,3322,12 St & 4 Ave,71,40.668603000000004,-73.99043940000001
449,3323,W 106 St & Central Park West,-619,40.798185600000004,-73.96059090060001
450,3324,3 Ave & 14 St,90,40.6685455,-73.99333264
451,3325,E 95 St & 3 Ave,-32,40.7849032,-73.950503
452,3326,Clinton St & Centre St,47,40.67434,-74.00194698
453,3327,3 Ave & E 100 St,-1,40.787721399999995,-73.94728331
454,3328,W 100 St & Manhattan Ave,-281,40.795,-73.9645
455,3329,Degraw St & Smith St,62,40.6829151,-73.99318208
456,3330,Henry St & Bay St,10,40.672505799999996,-74.00494695
457,3331,Riverside Dr & W 104 St,-103,40.8013434,-73.97114574390001
458,3332,Degraw St & Hoyt St,24,40.68199044270703,-73.99079024791719
459,3333,Columbia St & Lorraine St,47,40.6747055,-74.00755720000001
460,3335,Union St & 4 Ave,618,40.6772744,-73.98282002
461,3336,E 97 St & Madison Ave,-149,40.787801,-73.953559
462,3337,Dwight St & Van Dyke St,101,40.67363551341504,-74.01195555925368
463,3338,2 Ave & E 99 St,-47,40.786258600000004,-73.94552579
464,3339,Berkeley Pl & 6 Ave,14,40.6765304,-73.97846879
465,3340,Wolcott St & Dwight St,29,40.6753274,-74.0100698
466,3341,Central Park West & W 102 St,-395,40.795346,-73.96186
467,3342,Pioneer St & Richards St,103,40.677774799999995,-74.0094613
468,3343,W 107 St & Columbus Ave,-66,40.7997568,-73.9621128676
469,3344,Pioneer St & Van Brunt St,191,40.679043,-74.011169
470,3345,Madison Ave & E 99 St,58,40.78948541553215,-73.9524292945862
471,3346,Berkeley Pl & 7 Ave,20,40.675146838709786,-73.9752320945263
472,3347,Van Brunt St & Wolcott St,169,40.6773429,-74.01275056
473,3348,Coffey St & Conover St,57,40.677236,-74.015665
474,3349,Grand Army Plaza & Plaza St West,-584,40.6729679,-73.97087984
475,3350,W 100 St & Broadway,-724,40.797372100000004,-73.97041192
476,3351,E 102 St & 1 Ave,186,40.7869946,-73.94164802
477,3352,Sigourney St & Columbia St,129,40.67267243410948,-74.00879524648191
478,3354,3 St & Prospect Park West,-445,40.668132,-73.97363831
479,3355,E 66 St & Madison Ave,-111,40.768008893059466,-73.96845281124116
480,3356,Amsterdam Ave & W 66 St,-41,40.7746671,-73.98470567
481,3357,W 106 St & Amsterdam Ave,-168,40.80083629999999,-73.9664492472
482,3358,Garfield Pl & 8 Ave,-15,40.671197799999995,-73.97484126
483,3359,E 68 St & Madison Ave,-437,40.7691572,-73.96703464
484,3360,Amsterdam Ave & W 79 St,-248,40.7829391,-73.9786517
485,3361,Carroll St & 6 Ave,32,40.6740886,-73.9787282
486,3362,Madison Ave & E 82 St,-183,40.7781314,-73.96069399
487,3363,E 102 St & Park Ave,-9,40.7904828,-73.95033068
488,3364,Carroll St & 5 Ave,140,40.6751622,-73.9814832
489,3365,3 St & 7 Ave,-147,40.67038370000001,-73.97839676
490,3366,West End Ave & W 107 St,-476,40.8021174,-73.9681805305
491,3367,5 Ave & E 103 St,82,40.792255299999994,-73.95249933
492,3368,5 Ave & 3 St,98,40.672815500000006,-73.98352355
493,3369,E 82 St & East End Ave,-78,40.7724607,-73.9468208
494,3370,E 78 St & 2 Ave,-126,40.7727966,-73.95577801
495,3372,E 74 St & 1 Ave,41,40.7689738,-73.95482273
496,3373,3 St & 3 Ave,223,40.675070500000004,-73.98775226
497,3374,Central Park North & Adam Clayton Powell Blvd,746,40.799484,-73.955613
498,3375,3 Ave & E 72 St,-398,40.7699426,-73.96060712
499,3376,E 65 St & 2 Ave,-155,40.76471851944339,-73.96222069859505
500,3377,Carroll St & Bond St,71,40.6786115,-73.99037292
501,3378,E 76 St & Park Ave,-147,40.773763,-73.96222088
502,3379,E 103 St & Lexington Ave,17,40.790305100000005,-73.94755757
503,3381,3 St & Hoyt St,9,40.6777287,-73.99364123
504,3382,Carroll St & Smith St,98,40.680611,-73.99475825
505,3383,Cathedral Pkwy & Broadway,-888,40.804213,-73.96699104
506,3384,Smith St & 3 St,15,40.678724200000005,-73.99599099
507,3386,1 Pl & Clinton St,-33,40.6809591,-73.99905709
508,3387,E 106 St & Madison Ave,77,40.79343370000001,-73.94945003
509,3388,President St & Henry St,72,40.6828003,-73.99990419
510,3389,Carroll St & Columbia St,25,40.6830456,-74.00348559
511,3390,E 109 St & 3 Ave,65,40.79329668,-73.9432083
512,3391,E 106 St & 1 Ave,38,40.7892529,-73.93956237
513,3392,Commerce St & Van Brunt St,23,40.681211700000006,-74.00860912
514,3393,Richards St & Delavan St,68,40.67943270000001,-74.00785041
515,3394,Columbia St & W 9 St,53,40.6769993,-74.00647134
516,3395,Henry St & W 9 St,-1,40.6763744,-74.00324957
517,3396,Clinton St & 4 Place,23,40.6783563,-74.00014502
518,3397,Court St & Nelson St,102,40.6763947,-73.99869893
519,3398,Smith St & 9 St,25,40.67469570000001,-73.99785768
520,3399,7 St & 3 Ave,95,40.67260298150126,-73.98983001708984
521,3400,E 110 St & Madison Ave,142,40.796153499999996,-73.94782145
522,3402,Court St & State St,150,40.6902375,-73.99203074
523,3403,4 Ave & 9 St,143,40.6705135,-73.98876585
524,3404,7 St & 5 Ave,50,40.670492200000005,-73.98541675
525,3405,5 St & 6 Ave,3,40.670483600000004,-73.98208968
526,3407,Union St & Nevins St,90,40.67909799721684,-73.98765474557877
527,3408,Congress St & Clinton St,90,40.6881529,-73.99520919
528,3409,Bergen St & Smith St,1058,40.686744299999994,-73.99063168
529,3410,Dean St & Hoyt St,106,40.686444200000004,-73.98759104
530,3411,Bond St & Bergen St,189,40.6849668,-73.98620772
531,3412,Pacific St & Nevins St,31,40.6853761,-73.98302136
532,3414,Bergen St & Flatbush Ave,162,40.680944723477296,-73.97567331790923
533,3415,Prospect Pl & 6 Ave,9,40.6793307,-73.97519523
534,3416,7 Ave & Park Pl,-135,40.67761470000001,-73.97324283
535,3417,Baltic St & 5 Ave,223,40.6795766,-73.97854971
536,3418,Plaza St West & Flatbush Ave,-1209,40.675020700000005,-73.97111473
537,3419,Douglass St & 4 Ave,166,40.67927879999999,-73.98154004
538,3420,Douglass St & 3 Ave,376,40.6802133,-73.98432695
539,3421,Hoyt St & Warren St,28,40.6843549,-73.98901629
540,3422,Columbia St & Degraw St,78,40.6859296,-74.00242364
541,3423,West Drive & Prospect Park West,116,40.6610633719006,-73.97945255041121
542,3424,E 106 St & Lexington Ave,61,40.791976,-73.945993
543,3425,2 Ave & E 104 St,-44,40.789210499999996,-73.94370784
544,3429,Hanson Pl & Ashland Pl,315,40.68506807308177,-73.97790759801863
545,3430,Richardson St & N Henry St,-78,40.71907891179564,-73.94223690032959
546,3435,Grand St & Elizabeth St,215,40.718821999999996,-73.99596
547,3437,Riverside Dr & W 91 St,15,40.793134809866636,-73.97700369358063
548,3440,Fulton St & Adams St,141,40.692418292578466,-73.98949474096298
549,3441,10 Hudson Yards,7,40.752957,-74.00264
550,3443,W 52 St & 6 Ave,73,40.76132983124814,-73.97982001304626
551,3452,Bayard St & Leonard St,61,40.71915571696044,-73.94885390996933
552,3453,Devoe St & Lorimer St,12,40.71335226222875,-73.9491033554077
553,3454,Leonard St & Maujer St,7,40.71036854235229,-73.94705951213838
554,3456,Jackson St & Leonard St,23,40.716380319735606,-73.94821286201476
555,3457,E 58 St & Madison Ave,4,40.763025942805186,-73.97209525108337
556,3461,Murray St & Greenwich St,1351,40.71485150526252,-74.01122331619263
557,3463,E 16 St & Irving Pl,-11,40.735367055605394,-73.98797392845155
558,3467,W Broadway & Spring St,1293,40.72494672359416,-74.00165855884552
559,3469,India St & West St,72,40.73181401720966,-73.95995020866394
560,3472,W 15 St & 10 Ave,598,40.742753828659026,-74.00747358798982
561,3477,39 St & 2 Ave,88,40.65539977447831,-74.0106278657913
562,3478,2 Ave & 36 St,228,40.65708866668485,-74.00870203971863
563,3486,Schermerhorn St & Bond St,144,40.68841742754083,-73.98451656103134
564,3490,E 116 St & 2 Ave,28,40.796879,-73.93726099999999
565,3491,E 118 St & 1 Ave,94,40.797470000000004,-73.93504
566,3492,E 118 St & Park Ave,-5,40.8005385,-73.9419949
567,3493,E 118 St & 3 Ave,-25,40.799139000000004,-73.9389152
568,3494,E 115 St & Lexington Ave,5,40.797911,-73.9423
569,3495,E 114 St & 1 Ave,126,40.79456629999999,-73.9362541
570,3496,1 Ave & E 110 St,219,40.7923272,-73.9383
571,3497,Pleasant Ave & E 116 St,179,40.794987899999995,-73.9333349
572,3498,Pleasant Ave & E 120 St,62,40.7974772,-73.9311847
573,3499,2 Ave & E 122 St,1,40.8006721,-73.9349
574,3500,E 115 St & Madison Ave,4,40.7989445,-73.944846
575,3501,E 118 St & Madison Ave,2,40.801486600000004,-73.9442507
576,3502,Lexington Ave & E 111 St,125,40.79541210000001,-73.9441232
577,3503,Madison Ave & E 120 St,-70,40.80295,-73.942954
578,3504,E 123 St & Lexington Ave,22,40.802926299999996,-73.9379
579,3505,Lexington Ave & E 127 St,-6,40.805726,-73.936322
580,3506,Lexington Ave & E 120 St,1,40.8013066,-73.93981670000001
581,3507,Park Ave & E 124 St,20,40.8045555,-73.93968609999999
582,3508,St Nicholas Ave & Manhattan Ave,30,40.809725,-73.953149
583,3509,Lenox Ave & W 115 St,113,40.8011939,-73.9500739
584,3510,Adam Clayton Powell Blvd & W 123 St,-25,40.8078316,-73.949373
585,3511,Adam Clayton Powell Blvd & W 115 St,26,40.802535,-73.9532423
586,3513,21 St & Hoyt Ave S,19,40.774645,-73.92370600000001
587,3514,Astoria Park S & Shore Blvd,22,40.7767,-73.927631
588,3515,24 Ave & 26 St,1,40.774591,-73.918544
589,3516,31 St & Astoria Blvd,-10,40.76991760000001,-73.91840570000001
590,3517,31 St & Hoyt Ave N,-11,40.771152799999996,-73.9170074
591,3518,Lenox Ave & W 126 St,35,40.808442,-73.94520870000001
592,3520,Adam Clayton Powell Blvd & W 118 St,20,40.804372,-73.951475
593,3521,Lenox Ave & W 111 St,375,40.7987859,-73.9523
594,3522,37 St & 24 Ave,4,40.7701477,-73.9120938
595,3523,24 Ave & 29 St,12,40.7729,-73.91614200000001
596,3524,19 St & 24 Ave,35,40.777455200000006,-73.9225403
597,3525,23 Ave & 27 St,-36,40.776165,-73.9153175
598,3526,31 St & 23 Ave,-18,40.7747878,-73.91255509999999
599,3527,5 Ave & E 126 St,-14,40.806979999999996,-73.94174699999999
600,3528,Steinway St & 23 Ave,5,40.771393700000004,-73.9077436
601,3529,Lenox Ave & W 130 St,50,40.8107922,-73.9430681
602,3530,Crescent St & Ditmars Blvd,-4,40.7787185,-73.9145645
603,3531,Frederick Douglass Blvd & W 129 St,-12,40.8125511,-73.9492286
604,3532,Ditmars Blvd & 19 St,55,40.78145,-73.9183302
605,3533,St. Nicholas Ave & W 126 St,11,40.8114323,-73.95187759999999
606,3534,Frederick Douglass Blvd & W 117 St,181,40.805159,-73.95469200000001
607,3535,Mt Morris Park W & W 120 St,13,40.804038,-73.945925
608,3536,W 116 St & Broadway,-777,40.8082,-73.9641
609,3537,Carlton Ave & Dean St,34,40.68097410000001,-73.97100970000001
610,3538,W 110 St & Amsterdam Ave,-180,40.802692,-73.96295
611,3539,W 116 St & Amsterdam Ave,-1056,40.8067581,-73.9607082
612,3540,Morningside Ave & W 123 St,-6,40.81,-73.9551508
613,3541,Amsterdam Ave & W 125 St,-62,40.813358,-73.956461
614,3542,Amsterdam Ave & W 119 St,-151,40.8086249,-73.9596214
615,3543,Morningside Dr & Amsterdam Ave,-41,40.81028506306003,-73.95736455917357
616,3544,Underhill Ave & Pacific St,9,40.6804836,-73.9646795
617,3545,Broadway & W 122 St,-84,40.8120562,-73.9612547
618,3546,Pacific St & Classon Ave,-14,40.67919439999999,-73.95879029999999
619,3547,Broadway & Moylan Pl,-41,40.8143256,-73.9590255
620,3549,Grand Ave & Bergen St,-309,40.678045000000004,-73.962408
621,3551,3 Ave & E 112 St,33,40.795508,-73.94160600000001
622,3552,W 113 St & Broadway,-299,40.805973,-73.964928
623,3553,Frederick Douglass Blvd & W 112 St,84,40.801694,-73.957145
624,3554,Vernon Blvd & 41 Rd,1,40.7552433,-73.94856779999999
625,3555,28 St & 41 Ave,-53,40.751047,-73.93796999999999
626,3556,24 St & 41 Ave,-2,40.752708500000004,-73.9397405
627,3557,40 Ave & 9 St,-12,40.75742,-73.945133
628,3558,Bergen St & Vanderbilt Ave,-158,40.6794388,-73.96804379999999
629,3559,21 St & 38 Ave,-6,40.7576314,-73.9391224
630,3561,37 Ave & 35 St,-50,40.7531106,-73.9279917
631,3562,Classon Ave & St Marks Ave,-283,40.676519799999994,-73.9596082
632,3563,28 St & 36 Ave,-48,40.757186,-73.93271899999999
633,3564,21 St & 36 Ave,-6,40.760185299999996,-73.9362726
634,3565,36 Ave & 10 St,16,40.7614376,-73.9411265
635,3566,Crescent St & 35 Ave,45,40.7596276,-73.93214549999999
636,3567,11 St & 35 Ave,-50,40.76274420000001,-73.9391141
637,3568,34 St & 35 Ave,10,40.756933200000006,-73.92622309999999
638,3569,Franklin Ave & St Marks Ave,-63,40.6758324,-73.95616770000001
639,3570,35 Ave & 37 St,-29,40.7557327,-73.92366109999999
640,3571,Bedford Ave & Bergen St,-267,40.676368,-73.95291800000001
641,3572,34 Ave & 38 St,8,40.756913,-73.921631
642,3573,35 St & 34 Ave,4,40.7580583,-73.92427509999999
643,3574,Prospect Pl & Underhill Ave,-112,40.6769694,-73.96579
644,3575,Crescent St & 34 Ave,11,40.76108,-73.930562
645,3576,Park Pl & Vanderbilt Ave,-165,40.6767,-73.969024
646,3577,34 Ave & 21 St,-7,40.762813799999996,-73.9342862
647,3578,Park Pl & Franklin Ave,5,40.67418060000001,-73.95649470000001
648,3579,Sterling Pl & Bedford Ave,-114,40.672695000000004,-73.954131
649,3580,St Johns Pl & Washington Ave,-697,40.6737236,-73.9631611
650,3581,Underhill Ave & Lincoln Pl,-432,40.674012299999994,-73.9671457
651,3582,Lincoln Pl & Classon Ave,-36,40.672168299999996,-73.9609
652,3583,Eastern Pkwy & Washington Ave,-390,40.6716493,-73.9631145
653,3584,Eastern Pkwy & Franklin Ave,-655,40.670776700000005,-73.9576801
654,3585,Union St & Bedford Ave,-2,40.6691783,-73.9554162
655,3586,34 Ave & 13 St,-12,40.763875299999995,-73.9364848
656,3587,Carroll St & Washington Ave,13,40.6686744,-73.9618148
657,3588,Vernon Blvd & 10 St,145,40.7671863,-73.9373554
658,3589,Broadway & 12 St,24,40.7668,-73.93477740000002
659,3590,Carroll St & Franklin Ave,17,40.6679411,-73.9588
660,3591,21 St & 31 Dr,9,40.7659,-73.930819
661,3592,Crescent St & Broadway,8,40.7633589,-73.92864709999999
662,3593,31 St & Broadway,-77,40.761584,-73.925921
663,3595,35 St & Broadway,15,40.760339,-73.9222427
664,3596,Sullivan Pl & Bedford Ave,58,40.6642406,-73.9574686
665,3597,43 St & Broadway,2,40.7577284,-73.9166368
666,3598,Newton Rd & 44 St,5,40.7595701,-73.91426779999999
667,3599,Franklin Ave & Empire Blvd,396,40.663140000000006,-73.96056949999999
668,3600,31 Ave & Steinway St,-34,40.761148799999994,-73.9170071
669,3601,Sterling St & Bedford Ave,67,40.6627059,-73.9569115
670,3602,31 Ave & 34 St,-18,40.763154,-73.920827
671,3603,31 Ave & 30 St,-12,40.7647,-73.9240312
672,3604,Rogers Ave & Sterling St,57,40.6630619,-73.95387459999999
673,3605,31 Ave & Crescent St,-18,40.765834600000005,-73.9265474
674,3606,49 Ave & 21 St,-12,40.74252,-73.948852
675,3607,31 Ave & 14 St,35,40.7682,-73.9322662
676,3608,5 St & 51 Ave,-10,40.7423737,-73.9566
677,3609,Vernon Blvd & 31 Ave,81,40.7692475,-73.93545040000001
678,3610,Vernon Blvd & 30 Rd,-127,40.770845,-73.93417099999999
679,3611,Vernon Blvd & 47 Rd,19,40.7449067,-73.9534573
680,3612,30 Ave & 21 St,21,40.77037429999999,-73.9286078
681,3613,Center Blvd & 48 Ave,3,40.745038,-73.957539
682,3614,Crescent St & 30 Ave,14,40.768692,-73.9249574
683,3615,44 Dr & 21 St,43,40.748000000000005,-73.94609270000001
684,3616,Steinway St & 28 Ave,-22,40.7656251,-73.9136695
685,3617,28 Ave & 35 St,-33,40.7671,-73.9169858
686,3618,27 St & Hunter St,4,40.7485,-73.941275
687,3619,Newtown Ave & 23 St,23,40.7713615,-73.9246145
688,3620,11 St & 43 Ave,-11,40.7519071,-73.94791190000001
689,3621,27 Ave & 9 St,15,40.7739825,-73.93091340000001
690,3622,E 128 St & Madison Ave,10,40.807559999999995,-73.93918199999999
691,3623,W 120 St & Claremont Ave,-391,40.8109494,-73.9634
692,3628,Lenox Ave & W 117 St,49,40.8025566,-73.9490782
693,3629,Adam Clayton Powell Blvd & W 126 St,35,40.809495347779475,-73.94776493310928
694,3630,Frederick Douglass Blvd & W 115 St,32,40.8038654,-73.95593079999999
695,3637,Fulton St & Waverly Ave,-348,40.68323865460341,-73.96599590778352
696,3641,Broadway & W 25 St,191,40.74286877312112,-73.98918628692627
697,3646,35 Ave & 10 St,23,40.763154819103725,-73.93985509872438
698,3647,48 Ave & 30 Pl,4,40.74128309355993,-73.93725872039794
699,3648,Flushing Ave & Vanderbilt Ave,392,40.69795031569544,-73.97077560424805
700,3649,W 129 St & Convent Ave,-20,40.81439443791581,-73.95324736833571
701,3654,31 St & Northern Blvd,-56,40.75186951421875,-73.93349289894103
702,3656,E 2 St & Avenue A,354,40.72307749068673,-73.98583620786667
703,3658,W 18 St & 9 Ave,160,40.7435337324616,-74.00367558002472
704,3661,Montgomery St & Franklin Ave,11,40.666439306870814,-73.96055638790129
705,3662,31 Ave & Steinway St,-2,40.76129389728909,-73.916916847229
706,3664,North Moore St & Greenwich St,1649,40.72019521437465,-74.0103006362915
707,3668,Leonard St & Nassau Ave,66,40.7239567849954,-73.94984364509583
708,3671,E 81 St & 2 Ave,-534,40.77477944895728,-73.95427465438844
709,3673,Dean St & Franklin Ave,44,40.67759206937376,-73.95563721656801
710,3674,Jay St & York St,989,40.70140317257725,-73.98672670125961
711,3676,Van Brunt St & Van Dyke St,181,40.675832943912894,-74.01472628116608
712,3680,E 43 St & 5 Ave,-661,40.754120810779256,-73.98025184869765
713,3686,Gansevoort St & Hudson St,253,40.73944820130404,-74.00507032871245
714,3687,E 33 St & 1 Ave,1077,40.74322681432173,-73.97449783980845
715,3689,W 104 St & Amsterdam Ave,-122,40.79904139288298,-73.96649479866028
716,3690,Park Pl & Church St,85,40.71334184275907,-74.00935515761375
717,3691,28 Ave & 44 St,16,40.76408932350689,-73.9106512069702
718,3692,5 St & Market St,-7,40.6999974843885,-73.97440128028394
719,3693,N 11 St & Kent Ave,60,40.72248188638219,-73.95921930670737
720,3697,W 64 St & Thelonious Monk Circle,-181,40.77515953434235,-73.98918695747851
721,3699,W 50 St & 9 Ave,-528,40.76360467795863,-73.98917958140373
722,3704,47 Ave & Skillman Ave,-1,40.7437524099784,-73.94176483154297
723,3707,Lexington Ave & E 26 St,-87,40.741459000000006,-73.983293
724,3708,W 13 St & 5 Ave,137,40.735445,-73.99431
725,3709,W 15 St & 6 Ave,-301,40.73804614248277,-73.99642959237099
726,3711,E 13 St & Avenue A,-153,40.72966729392978,-73.98067966103555
727,3712,W 35 St & Dyer Ave,-247,40.754691750226016,-73.9974018931389
728,3714,Division Ave & Hooper St,3,40.70684203101325,-73.9544353965357
729,3715,Driggs Ave & N 9 St,245,40.71816969454208,-73.95520135760306
730,3716,40 Ave & Crescent St,-22,40.7535992020056,-73.9379560947418
731,3718,E 11 St & Avenue B,-481,40.727464206923926,-73.97950418293476
732,3720,Wyckoff St & Bond St,18,40.68461653897949,-73.98721285164356
733,3721,31 St & Newtown Ave,-113,40.7675487799971,-73.92093345522879
734,3723,Cadman Plaza E & Johnson St,52,40.69531727766904,-73.99015724658966
735,3724,7 Ave & Central Park South,-818,40.7667405590595,-73.9790689945221
736,3725,2 Ave & E 72 St,-263,40.7687620293096,-73.95840793848038
737,3726,Center Blvd & 51 Ave,17,40.74336608027021,-73.95960688591003
738,3727,Frost St & Meeker Ave,73,40.71766197083994,-73.94880026578903
739,3728,Pierrepont St & Monroe Pl,8,40.69535693320225,-73.99344027042389
740,3731,W 47 St & 6 Ave,-160,40.758396999999995,-73.98255
741,3733,Avenue C & E 18 St,-702,40.730563000000004,-73.973984
742,3734,E 58 St &  1 Ave (NW Corner),-52,40.759125,-73.96265799999999
743,3735,W 30 St & 10 Ave,66,40.752694,-74.002353
744,3736,E 12 St & Ave C,-79,40.727243,-73.976831
745,3737,Stanton St & Norfolk St,125,40.720746999999996,-73.986274
746,3738,Delancey St & Eldridge St,-41,40.719383,-73.991479
747,3739,Perry St & Greenwich Ave,-11,40.735918,-74.000939
748,3740,W Broadway & W Houston St,510,40.726378000000004,-74.000472
749,3744,1 Ave & E 5 St,-565,40.725864,-73.986389
750,3745,36 Ave & 31 St,-71,40.75651272984955,-73.92957486212252
751,3746,6 Ave & Broome St,972,40.72430832160217,-74.00473035871983
752,3749,Lexington Ave & E 36 St,-126,40.747573958954796,-73.97880077362059
753,3755,DeKalb Ave & Franklin Ave,-15,40.69064807082943,-73.95746178925037
754,3756,White St & Moore St,5,40.704508000000004,-73.9351
755,3757,Stagg St & Morgan Ave,5,40.710681,-73.93372
756,3758,George St & Wilson Ave,16,40.702996999999996,-73.92997
757,3759,Irving Ave & Jefferson St,21,40.70538,-73.92535
758,3760,Willoughby Ave & Wyckoff Ave,-12,40.705614000000004,-73.92153
759,3761,Cedar St & Myrtle Ave,-73,40.697842,-73.926241
760,3762,3 Ave & Carroll St,186,40.677027,-73.9865
761,3763,Wyckoff Av & Jefferson St,24,40.707165,-73.923711
762,3764,Bushwick Ave & McKibbin St,1,40.705517,-73.93936
763,3765,Bushwick Ave & Stagg St,-10,40.709897,-73.94008000000001
764,3766,Sharon St & Olive St,-2,40.715353,-73.93856
765,3767,Powers St & Olive St,-12,40.713229999999996,-73.93894
766,3768,Waterbury St & Stagg St,-6,40.710190000000004,-73.93734
767,3769,White St & Johnson Ave,4,40.707174,-73.93581
768,3770,Central Ave & Flushing Ave,-9,40.702831,-73.9333
769,3771,McKibbin St & Bogart St,47,40.706237,-73.933871
770,3772,Devoe St & Morgan Ave,0,40.713811,-73.93515
771,3773,Knickerbocker Ave & Thames St,-5,40.70539,-73.92976
772,3774,Knickerbocker Ave & George St,22,40.704425,-73.92836
773,3775,Suydam St & Knickerbocker Ave,-25,40.702013,-73.923769
774,3776,Central Ave & Starr Street,-111,40.700003,-73.92834
775,3777,Stockholm St & Wilson Ave,0,40.699304,-73.92304399999999
776,3778,Irving Ave & DeKalb Ave,-60,40.7027,-73.92095
777,3779,Hart St & Wyckoff Ave,-32,40.704876,-73.919911
778,3780,Wyckoff Av & Stanhope St,-1,40.703545,-73.917775
779,3781,Greene Av & Myrtle Av,-60,40.698568,-73.918877
780,3782,Brooklyn Bridge Park - Pier 2,102,40.698458,-73.997178
781,3783,Cliff St & Fulton St,360,40.70838,-74.00495
782,3785,W 42 St & 6 Ave,-270,40.75492,-73.98455
783,3786,Division St & Bowery,303,40.714193,-73.996732
784,3787,Dock 72 Way & Market St,1,40.69985,-73.97140999999999
785,3788,E 12 St & 4 Av,-11,40.732690000000005,-73.98974
786,3789,Fulton St & Irving Pl,-18,40.68186,-73.95943199999999
787,3790,Henry St & Middagh St,38,40.7003,-73.99158100000001
788,3793,Stuyvesant Walk & 1 Av Loop,80,40.732339777151054,-73.97898383438587
789,3795,10 St & 2 Ave,35,40.671907,-73.993612
790,3798,W 40 St & 5 Ave,-437,40.752269,-73.982079
791,3799,6 Ave & W 34 St,-543,40.74964,-73.98805
792,3803,Bedford Ave & Montgomery St,49,40.665816,-73.95693399999999
793,3804,Front St & Jay St,256,40.702461,-73.98684200000001
794,3808,24 St & 41 Ave,-39,40.752474,-73.939991
795,3809,W 55 St & 6 Ave,-152,40.763189000000004,-73.978434
796,3810,Central Park West & W 82 St,-112,40.782593,-73.971211
797,3811,27 Ave & 3 St,16,40.77485,-73.9342
798,3812,University Pl & E 14 St,1933,40.734814,-73.992085
799,3814,E 56 St & Madison Ave,-80,40.761573,-73.972628
800,3815,E 51 St & 2 Ave,-162,40.755293,-73.967641
801,3816,Metropolitan Ave & Vandervoort Ave,-29,40.714290000000005,-73.93323000000001
802,3817,Withers St & Kingsland Ave,3,40.717729999999996,-73.94051
803,3818,Calyer St & Jewel St,17,40.72984,-73.94839
804,3819,Green St & McGuinness Blvd,25,40.733959999999996,-73.95204
805,3820,Willoughby Ave & Myrtle Ave,20,40.69757,-73.93098
806,3821,Evergreen Ave & Noll St,-110,40.70106,-73.93318000000001
807,3822,Bushwick Ave & Forrest St,-29,40.700759999999995,-73.93641
808,3823,Beaver St & Fayette St,-8,40.700990000000004,-73.93921
809,3824,Van Sinderen Ave & Truxton St,-46,40.6786,-73.90369
810,3825,Broadway & Furman Ave,-31,40.68139,-73.90756
811,3826,Moffat St & Bushwick,4,40.68458,-73.90925
812,3827,Halsey St & Broadway,-85,40.68565,-73.91564
813,3828,Eldert St & Bushwick Ave,-5,40.68652,-73.91320999999999
814,3829,Central Ave & Decatur St,-15,40.6882,-73.90798000000001
815,3830,Halsey St & Evergreen Ave,9,40.68858,-73.91226999999999
816,3831,Broadway & Hancock St,-2,40.68663,-73.9168
817,3832,Central Ave & Weirfield St,-9,40.69055,-73.91181
818,3833,Madison St & Evergreen Ave,-39,40.69122,-73.91693000000001
819,3834,Irving Ave & Halsey St,2,40.69467,-73.90663
820,3835,Knickerbocker Ave & Hancock St,-95,40.69385,-73.90974
821,3836,Bushwick Ave & Linden St,-37,40.69146,-73.92146
